Item Code,Short Description,Category,Sub Category,Long Description,Image Name,Retail,Under $1000,$1000+,Weight,UPC,Vendor,Type
WF-LH-CBW,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/white,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                             Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/white,Click Here for Images,11,3.4,3.19,0.1,747670200612,SafetyTechnology,Self Defense
WF-LH-CBY,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/yellow,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                   Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/yellow,Click Here for Images,11,3.4,3.19,0.1,747670200605,SafetyTechnology,Self Defense
WF-LH-LBO,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/orange,Pepper Spray,Wildfire Pepper Spray,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/orange WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                           ,Click Here for Images,11,3.32,3.12,0.1,747670200735,SafetyTechnology,Self Defense
WF-LH-LBP,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/purple,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                           Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/purple,Click Here for Images,11,3.4,3.19,0.1,747670200629,SafetyTechnology,Self Defense
WF-LH-LBW,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/white,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                              Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain leopard black/white,Click Here for Images,11,3.4,3.19,0.1,747670200599,SafetyTechnology,Self Defense
WF-LH-PINK,Wildfire 1/2 oz leatherette holster and Quick Release Key Chain pink,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                                                                                                     Wildfire 1/2 oz leatherette holster and Quick Release Key Chain pink,Click Here for Images,10,3.02,2.82,0.1,747670200674,SafetyTechnology,Self Defense
WF-LH-RED,Wildfire 1/2 oz leatherette holster and Quick Release Key Chain red,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                                   Wildfire 1/2 oz leatherette holster and Quick Release Key Chain red,Click Here for Images,10,3.02,2.82,0.1,747670200667,SafetyTechnology,Self Defense
WF-PEN,1/2 oz. 18% Wildfire Pepper Pen,Pepper Spray,Wildfire Pepper Spray,Wildfire Pepper Pen 18% 1/2 oz. Designed to repel attackers this powerful Wildfire formula is contained inside a handy pen-like unit. The 18 % Wildfire Pen is a convenient and subtle way to carry the protection you need into any environment where you might find yourself. A low key package houses a powerful self protection pepper delivery system. Pen clip easily attaches to pocket. Contains 5 one second bursts. 10 gram stream unit sprays up to 6 feet. ,Click Here for Images,10.95,3.82,3.31,0.12,747670201107,SafetyTechnology,Self Defense
WF-R-BLK,Wildfire 1/2 ounce with rhinestone leatherette holster black and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.
Wildfire 1/2 ounce with rhinestone leatherette holster black and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,11,3.4,3.19,0.2,747670201039,SafetyTechnology,Self Defense
WF-R-BLUE,Wildfire 1/2 ounce with rhinestone leatherette holster blue and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.
Wildfire 1/2 ounce with rhinestone leatherette holster blue and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,11,3.4,3.19,0.2,747670201053,SafetyTechnology,Self Defense
WF-R-PINK,Wildfire 1/2 ounce with rhinestone leatherette holster pink and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.
Wildfire 1/2 ounce with rhinestone leatherette holster pink and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,11,3.4,3.19,0.2,747670201060,SafetyTechnology,Self Defense
WF-R-PUR,Wildfire 1/2 ounce with rhinestone leatherette holster purple and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Wildfire Pepper Spray,Wildfire 1/2 ounce with rhinestone purple leatherette holster and key ring. Effective up to 8 feet. Contains 5 one second bursts. WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. ,Click Here for Images,11,3.32,3.12,0.2,747670201091,SafetyTechnology,Self Defense
WF-R-RED,Wildfire 1/2 ounce with rhinestone leatherette holster red and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.
Wildfire 1/2 ounce with rhinestone leatherette holster red and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,11,3.4,3.19,0.2,747670201046,SafetyTechnology,Self Defense
WIRESAW,If you’re looking for a lightweight yet tough wire saw look no further the 21? stainless steel multi-strand cutting wire has swivel points for easy handling. Even a lightweight backpacker shouldn’t skip adding this to his or her pack.  It cuts through logs and branches with ease and is Ideal for a number of survival uses. The wire saw is lightweight and coils to fit into small pockets and it's made out of Stainless steel. ,Survival Products,Personal Survival Products,If you’re looking for a lightweight yet tough wire saw look no further the 21? stainless steel multi-strand cutting wire has swivel points for easy handling. Even a lightweight backpacker shouldn’t skip adding this to his or her pack.  It cuts through logs and branches with ease and is Ideal for a number of survival uses. The wire saw is lightweight and coils to fit into small pockets and it's made out of Stainless steel. ,Click Here for Images,4.95,2.31,2.09,0.2,747670401200,SafetyTechnology,Self Defense
ZAPBK950,Knuckle Blaster Stun Gun,Stun Guns,Zap Stun Guns,KNUCKLE BLASTER is a 950000 Volt stun gun designed to give you a punch with Power. Just touch your attacker to instantly repel them and give you time to get away. Longer contact will cause further disorientation and after some seconds may drop them to their knees. Uses 2 Lithium batteries (included). Comes with a FREE nylon belt holster ($15.00 Value) designed to allow quick access and deployment of this amazing stun weapon. This patented device has a soft rubber skin and is sized to accommodate all hand sizes. A safety switch is built in and accessible to your thumb. Once you grab the Knuckle Blaster stun gun you can flip off the safety and fire with the same hand. No need to use two hands. One year warranty. 4.3  milliamps depending on the freshness of the batteries.,Click Here for Images,56.05,33.11,32.09,0.81,797053100565,SafetyTechnology,Self Defense
ZAPCANE,Stun Cane with Flashlight 1 Million Volts,Stun Guns,Zap Stun Guns,"This ZAP Stun Walking Cane is a great self-defense device for the elderly or for anyone who needs support while walking. This walking cane measures 32 inches and can be easily extended to 36 inches to accommodate users of different height. When threatened you can either use the built-in super bright LED flashlight to blind your attacker or deliver a shocking 1 million volts of electric power that will cause your attacker's muscles to lose control effectively immobilizing him for 5-10 minutes. Having a length of 32 to 36 inches also means that you can defend against your assailant from a safe distance away. This stun walking cane also comes with a built-in rechargeable battery. 

Features: •1 million volts of stopping power or 4.6 milliamps
•7 1/2"" of shocking electrodes wrap the entire bottom
•Intimidating electrical arc and crackle
•Adjustable cane length of 32-36""
•Weight capacity of 250 lbs
•Safety indicator light with on/off switch
•Built-in ultra-bright LED flashlight
•Built-in rechargeable Ni-MH battery
•Includes high quality nylon carrying case
•Includes AC adaptor for easy battery recharge
•Includes extra rubber tip for the end of the cane
•NOTE: PLEASE CHARGE STUN GUN FOR 8 HOURS when you receive it. It will not operate properly until fully charged.
",Click Here for Images,79.95,60.75,58.41,5.1,797053100251,SafetyTechnology,Self Defense
ZAPDT,Double Trouble Stun Gun,Stun Guns,Zap Stun Guns,DOUBLE TROUBLE is like having two stun guns in one. TWICE the contact -- totaling 1.2 million volts -- TWICE the stopping power! More effective than most stun guns because of the space between the contacts. The greater the space the greater the effect. Most stun guns only have 1.5 inches. Double Trouble has 5 inches between contacts. Rubber Coated Soft Contour Grip to make it easy to hold and hang on to. Safety switch is on the top with a red LED on/off indicator to let you know if the stun gun is ready to fire. Uses 3 CR123A batteries (included). Also comes with a hand strap and FREE Nylon Carrying Case with Belt Clip ($15.00 alue). Only 6 inches long. Weighs 6.9 oz. 4.3  milliamps depending on the freshness of the batteries.,Click Here for Images,89.95,41.77,40.75,1.1,797053000117,SafetyTechnology,Self Defense
